term,pct,lo,hi
d2016,4.16121659286675,0.610367056133176,7.83738653942931
d2017_add_eff,8.08286982908748,3.97937915290976,12.3483025736509
sex::male:d2016,7.69318858395758,-0.563512782937858,16.6354845386151
sex::male:d2017_add_eff,7.15850913578493,-0.318203221909585,15.1960182436037
